runner_id,player_name,season,sprint_speed,speed_capped,split_15_60,accel_0_30,maintain_30_90,total_90,accel_gap,bolts,SB,CS,real_sb_attempts,real_sb_pct,expected_sb_pct,sb_residual,pct_sprint_speed,pct_accel_0_30,pct_total_90,lead_tendency_z,n_opportunities,sim_attempts,sim_successes,avg_primary_lead,avg_secondary_lead,avg_lead_gain,avg_lead_off,avg_jump_time,avg_pitcher_ttp,avg_catcher_pop,sim_success_rate,sb_residual_z,accel_gap_z,lead_gain_z,jump_z,lead_off_z,speed_cap_z,accel_z,SSSI_v1,SSSI_capped,SSSI_composite,SSSI_v3_fixed,SSSI_v3_opt,rank_fixed,rank_opt,rank_composite
621438,"Taylor, Tyrone",2025,29.3,28.0,1.75,1.78,2.11,3.89,-31.876138433515486,11,12,2,14,0.8389580906491582,0.8074627801484748,0.03149531050068333,93.98907103825137,62.11293260473588,82.51366120218579,-0.2701551293370962,109,20,14,12.533027522935779,19.997247706422016,7.4647706422018345,11.397155963302753,0.26049541284403666,1.3113761467889908,2.036467889908257,0.7,0.3887973895519385,-1.3906676536153804,0.6994276567679251,0.08629306710810987,-0.48860225754744024,0.5455591390052247,-0.20256007094873335,-0.3276687458950841,0.15386851776270039,-0.24844067267662995,-0.17418255453967213,-0.20941366109028464,317,335,258
621439,"Buxton, Byron",2025,30.2,28.0,1.69,1.75,2.03,3.78,-17.213114754098356,56,24,0,24,0.9634553007701381,0.8296231034294927,0.13383219734064533,99.63570127504553,82.42258652094718,97.72313296903461,0.008505626723153567,175,55,38,12.456685714285715,20.9356,8.478685714285714,11.341714285714286,0.23607428571428574,1.3251542857142857,2.03656,0.6909090909090909,1.6465626481871272,-0.709672864499228,1.6644490917015347,0.6782162035960915,-0.5644617719557894,0.5455591390052247,0.48299220578622754,-0.22233920656905037,1.11888995269631,1.232644384336612,0.6326435607096866,0.23580245816953754,49,140,147
621493,"Ward, Taylor",2024,26.8,26.8,1.82,1.83,2.2,4.03,1.1257035647279636,0,6,4,10,0.6626802481556003,0.7825674111352088,-0.11988716297960844,33.20825515947467,34.33395872420263,46.99812382739212,0.5294134071257222,180,23,10,13.681555555555555,19.607833333333332,5.925888888888889,12.4155,0.2537388888888889,1.3324277777777778,2.0418,0.43478260869565216,-1.4717596567800801,0.1420368501348139,-0.7652451927272562,0.2500587618706199,0.9047734028701794,-1.5036649031248663,-1.3451471988403347,0.5956914479641159,0.7384197103976101,1.8932518751384095,-0.40372698461808976,0.10219211047463869,381,204,110
622534,"Margot, Manuel",2023,28.3,28.0,1.78,1.82,2.15,3.97,-33.51351351351351,1,9,3,12,0.7611884542549414,0.7910350293881474,-0.029846575133205988,75.13513513513513,41.62162162162162,65.4054054054054,1.9967308916917865,133,33,25,14.100902255639099,22.183233082706767,8.082105263157896,13.199774436090225,0.17934586466165414,1.328684210526316,2.030887218045113,0.7575757575757576,-0.36512131006743326,-1.4667122622640394,1.286992787370826,2.05320863285941,1.9778772567308753,0.5455591390052247,-1.1166297732620145,1.2151096020495693,0.7414336483656013,4.772519537955886,0.07440902602477974,0.21552214081337973,227,150,22
622761,"Mateo, Jorge",2023,30.1,28.0,1.71,1.77,2.06,3.83,-25.765765765765778,50,32,5,37,0.8557191362460477,0.8268157997855567,0.028903336460490925,98.82882882882883,73.06306306306305,94.23423423423424,0.12784040316728537,138,37,27,12.56231884057971,20.874492753623187,8.312101449275362,11.653188405797103,0.23572463768115942,1.331913043478261,2.05313768115942,0.7297297297297297,0.35694089088653996,-1.1068836239860478,1.5058979557299104,0.6866910278470512,-0.1382792225091722,0.5455591390052247,0.025957354629586944,-0.2853690208065014,0.9603388167246857,1.5087506220625646,0.10165632275679025,-0.04859136280100111,218,266,131
622761,"Mateo, Jorge",2024,29.9,28.0,1.71,1.76,2.05,3.81,-21.200750469043157,30,13,2,15,0.8470101861167002,0.8214599766238848,0.02555020949281539,98.59287054409006,77.3921200750469,95.0281425891182,0.051142058552161786,100,18,14,12.6222,20.3565,7.7348,11.5793,0.24012,1.33729,2.04028,0.7777777777777778,0.3157294886447419,-0.8948706246708066,0.9564354925435719,0.5801555417515026,-0.23937895159351052,0.5455591390052247,0.25447478020790726,-0.6437888405244867,0.41087635353834717,0.7516529436963392,0.03705269080503175,-0.0907127567108885,239,284,186
622761,"Mateo, Jorge",2025,29.3,28.0,1.71,1.75,2.06,3.81,-11.56648451730419,11,15,2,17,0.860918351015182,0.8074627801484748,0.05345557086670716,93.98907103825137,82.42258652094718,94.53551912568307,0.450317278043813,63,15,10,12.925079365079364,21.01380952380952,8.087777777777777,12.00015873015873,0.24325396825396825,1.331095238095238,2.0467301587301585,0.6666666666666666,0.6586986286052868,-0.44742642397002674,1.292391758496592,0.5041939242271942,0.33647192978380425,0.5455591390052247,0.48299220578622754,0.2652953558335829,0.7468326194913674,1.5874984735023658,0.3693353062446711,0.16794385704622422,121,170,127
624428,"Frazier, Adam",2023,26.5,26.5,1.86,1.79,2.32,4.11,34.05405405405405,0,11,4,15,0.7470101861167002,0.7832029446204287,-0.036192758503728495,27.74774774774775,61.8018018018018,30.900900900900893,0.7019536262212701,156,14,5,13.666730769230771,19.63897435897436,5.972051282051282,12.715320512820512,0.24969230769230769,1.325173076923077,2.0421666666666667,0.35714285714285715,-0.4431186892612533,1.6713281878347301,-0.7213088709227248,0.3481404360377235,1.31501060169833,-2.0159709136573905,-0.4310774965270536,0.9261917349711738,1.2946620427346658,2.9578130804707192,0.4216578245353101,0.7038910277950537,111,32,70
624428,"Frazier, Adam",2025,26.6,26.6,1.84,1.78,2.3,4.08,35.06375227686703,0,8,6,14,0.6284317748596845,0.7829048387499551,-0.1544730638902706,27.049180327868854,62.11293260473588,33.51548269581056,-1.3730030168855392,193,14,4,12.602331606217616,17.185129533678758,4.58279792746114,11.17181347150259,0.33137305699481867,1.330963730569948,2.0477927461139895,0.2857142857142857,-1.8968355599786824,1.7182216010453137,-2.0435687945053576,-1.6316504663621179,-0.7969329709579532,-1.8452022434798805,-0.20256007094873335,-0.4915895103456356,-0.19836655102547707,-2.6269499883455483,-0.6914705964650271,-0.2764938384291275,444,358,411
624503,"Gordon, Nick",2024,27.7,27.7,1.79,1.75,2.23,3.98,23.82739212007504,0,5,5,10,0.5960135814889337,0.7853189249511643,-0.1893053434622306,58.630393996247655,82.4577861163227,60.131332082551594,-0.051197111816596905,108,22,15,12.886666666666667,19.484537037037036,6.5979629629629635,11.844351851851853,0.2685462962962963,1.3321666666666667,2.0501666666666667,0.6818181818181818,-2.324939565069167,1.1963713413237207,-0.1255802886326206,-0.10884551757888256,0.12328512440655946,0.0332531284727004,0.48299220578622754,0.37566445645117563,-0.158833417105321,-0.14439381027764409,-0.5336917514790388,-0.45531264825872303,421,419,249
640492,"Azócar, José",2023,29.6,28.0,1.73,1.79,2.07,3.86,-34.50450450450451,12,8,2,10,0.7960135814889336,0.8140732021968788,-0.0180596207079452,96.30630630630631,61.8018018018018,90.09009009009009,-0.18486236354526056,57,11,8,12.404736842105264,20.102456140350874,7.6978947368421045,11.475263157894737,0.25191228070175437,1.3493684210526316,2.034421052631579,0.7272727272727273,-0.22025446645909177,-1.5127368555321552,0.9213098977183196,0.29433237960819436,-0.3817300611913381,0.5455591390052247,-0.4310774965270536,-0.3923504701472158,0.37575075871309493,0.2883530771299513,-0.35309451759454863,-0.33101302834097535,367,372,218
641313,"Anderson, Tim",2023,27.2,27.2,1.8,1.83,2.22,4.05,-7.477477477477471,11,13,2,15,0.8470101861167002,0.78292769241052,0.06408249370618024,43.42342342342342,35.94594594594595,43.06306306306307,-0.29657095353470836,217,17,7,12.977050691244239,18.95373271889401,5.976866359447005,11.871105990783411,0.28458064516129034,1.3192165898617512,2.040672811059908,0.4117647058823529,0.7893081748443527,-0.2575206754926466,-0.7167259891551362,-0.49748859786272825,0.15989216943190146,-0.820590222414838,-1.3451471988403347,0.2621253645995363,0.10386423325970184,-0.23373219517112487,0.11163866222675056,0.30696072518027817,213,116,257
641343,"Bauers, Jake",2024,27.2,27.2,1.79,1.78,2.21,3.99,22.983114446529086,0,13,1,14,0.8915896695965265,0.78292769241052,0.10866197718600656,43.05816135084427,66.04127579737336,57.59849906191369,0.4249658974361492,112,18,8,13.238303571428572,19.932946428571427,6.694107142857143,12.317499999999999,0.25707142857142856,1.3253392857142856,2.0402142857142858,0.4444444444444444,1.337209594363904,1.157160554461324,-0.034072432603510866,0.16928413869786638,0.7706823591755578,-0.820590222414838,-0.20256007094873335,0.9447789211511616,0.7865177898113271,1.7264842876847513,0.8872287926602551,0.7750335556599054,21,23,117
641355,"Bellinger, Cody",2023,28.3,28.0,1.75,1.74,2.18,3.92,13.78378378378379,1,20,6,26,0.7722646362043227,0.7910350293881474,-0.018770393183824674,75.13513513513513,88.91891891891892,76.3963963963964,0.3135138474501953,158,34,22,13.132911392405063,20.18848101265823,7.055316455696203,12.034240506329114,0.24840506329113923,1.3295949367088606,2.0308037974683546,0.6470588235294118,-0.22899017217147447,0.7299160528050996,0.30971842225666424,0.3793408691429581,0.3831052046578163,0.5455591390052247,0.7115096313645478,0.23783523693540765,-0.23584071674856044,0.5266053570522139,0.1977568667095747,0.017706239938140772,187,236,204
641355,"Bellinger, Cody",2024,28.4,28.0,1.76,1.73,2.17,3.9,13.03939962476548,1,9,2,11,0.8087627326458753,0.7922896282748786,0.016473104370996694,78.70544090056285,91.74484052532833,80.95684803001876,0.3493506225604296,136,33,23,13.165808823529412,20.292867647058824,7.126985294117647,12.007352941176471,0.24629411764705883,1.3251838235294118,2.033095588235294,0.696969696969697,0.2041678824268668,0.695344620304199,0.37793120180568485,0.43050630307075977,0.3463155957422546,0.5455591390052247,0.9400270569428681,0.21052669475025504,-0.16762793719953983,0.6091939616134746,0.3523888271273461,0.1211495992283648,127,197,196
641355,"Bellinger, Cody",2025,28.2,28.0,1.74,1.75,2.15,3.9,11.839708561020046,1,13,2,15,0.8470101861167002,0.7898666918768162,0.05714349423988396,70.58287795992713,82.42258652094718,79.23497267759564,0.06798662605108885,139,23,14,12.93841726618705,19.811510791366906,6.873237410071942,11.839856115107914,0.2594964028776978,1.3356115107913669,2.0467697841726618,0.6086956521739131,0.7040248256249831,0.6396273698365021,0.1364197045262604,0.11050722845767527,0.11713371591501814,0.5455591390052247,0.48299220578622754,0.1600578409391804,-0.4091394344789643,-0.18149849010627084,0.42226462459381675,0.1666302054210515,110,171,254
641584,"Fraley, Jake",2023,28.0,28.0,1.74,1.71,2.16,3.87,30.450450450450447,0,21,5,26,0.8045227007204517,0.7877888009803549,0.01673389974009687,66.93693693693695,97.38738738738739,87.83783783783784,0.15999161357343825,175,41,28,13.063028571428573,19.849885714285715,6.787085714285714,11.921485714285716,0.2552685714285714,1.3219714285714286,2.0322685714285713,0.6829268292682927,0.20737317198565616,1.503966030496129,0.05442246888134878,0.21298207487296283,0.22882553377343653,0.5455591390052247,1.3970619080995086,0.26910324876261865,-0.4911366701238759,-0.04932906147747651,0.47363829206559294,0.15226340218738493,91,180,241
641584,"Fraley, Jake",2024,28.3,28.0,1.73,1.69,2.13,3.82,22.13883677298311,3,20,5,25,0.7980067907444668,0.7910350293881474,0.006971761356319384,76.07879924953096,98.21763602251407,93.99624765478424,-0.16692793010856513,115,24,19,12.696695652173911,19.505391304347825,6.808782608695652,11.76217391304348,0.2629565217391304,1.333,2.0315304347826086,0.7916666666666666,0.08739220629235828,1.1179497675989263,0.0750730822843507,0.02664032099682784,0.01084302661587182,0.5455591390052247,1.8540967592561493,0.003189896963094102,-0.47048605672087396,-0.43300270910817434,0.29780605425571827,0.03178547601917056,148,230,278
641857,"McMahon, Ryan",2023,25.8,25.8,1.88,1.8,2.37,4.17,41.8018018018018,0,5,5,10,0.5960135814889337,0.7877050042249518,-0.19169142273601814,12.702702702702704,54.5045045045045,18.91891891891892,0.2230797426252751,181,11,1,13.468232044198896,18.65900552486188,5.190773480662983,12.488176795580111,0.28162430939226524,1.3213646408839779,2.0373370165745857,0.09090909090909091,-2.3542655266807677,2.031156826112723,-1.4649114129264984,-0.4258324645640686,1.0042153148264827,-3.211351604899943,-0.659594922105374,0.8512384451066264,1.7464401919734447,2.3248230422358587,-0.31753457447782424,0.36312549101183733,356,96,92
641857,"McMahon, Ryan",2024,25.9,25.9,1.86,1.79,2.38,4.17,43.52720450281426,0,4,6,10,0.5293469148222669,0.7868030687266763,-0.25745615390440935,16.322701688555348,59.849906191369605,19.136960600375232,0.823753131876182,171,23,9,13.74,19.734619883040935,5.99485380116959,12.94111111111111,0.2526081871345029,1.3286315789473684,2.0376666666666665,0.391304347826087,-3.162542939266518,2.1112897014463265,-0.6996059489270745,0.2774648895785123,1.623954448445465,-3.040582934722439,-0.4310774965270536,1.521022587371877,2.340976985795365,4.242396323819342,-0.3418374151822411,0.3322936589941558,362,103,30
642201,"White, Eli",2025,29.9,28.0,1.71,1.75,2.06,3.81,-16.120218579234972,35,10,1,11,0.8712627326458753,0.8214599766238848,0.04980275602199047,98.54280510018215,82.42258652094718,94.53551912568307,1.2262929556489497,139,44,35,13.045539568345323,21.92654676258993,8.880719424460432,12.286474820143884,0.19510071942446042,1.3195107913669064,2.034589928057554,0.7954545454545454,0.6138039308107721,-0.6589154889129311,2.0470956846623243,1.6713399747681965,0.7282313515457637,0.5455591390052247,0.48299220578622754,0.4468713515942657,1.5015365456570997,3.90110787197106,0.5698460319360209,0.31001565929103375,61,111,41
642350,"Siri, Jose",2023,29.7,28.0,1.72,1.79,2.04,3.83,-35.225225225225216,31,12,3,15,0.7970101861167003,0.8164491989638134,-0.019439012847113135,97.02702702702702,61.8018018018018,94.23423423423424,-0.8592924628832382,119,17,15,12.243025210084035,19.672100840336135,7.429579831932773,10.881428571428572,0.2745126050420168,1.3342773109243697,2.0411512605042015,0.8823529411764706,-0.23720780131471506,-1.5462092869998747,0.6659338394282447,-0.2534578512872729,-1.1942596477343124,0.5455591390052247,-0.4310774965270536,-0.743247850171464,0.12037470042302001,-1.3273427985985653,-0.5417346831483021,-0.5412628369695252,424,439,336
642350,"Siri, Jose",2024,29.9,28.0,1.72,1.78,2.07,3.85,-32.5515947467167,36,14,7,21,0.6900078354743848,0.8214599766238848,-0.1314521411495,98.59287054409006,66.04127579737336,91.36960600375235,-0.765535277429713,108,18,13,12.140925925925925,19.666388888888886,7.525277777777778,10.992314814814815,0.27366666666666667,1.324898148148148,2.050824074074074,0.7222222222222222,-1.6138983147765027,-1.4220378702652603,0.7570169799813679,-0.23295386333649626,-1.0425366670502605,0.5455591390052247,-0.20256007094873335,-0.8432073530866907,0.21145784097614317,-1.0640326894106136,-0.9616483407298226,-0.8370943710995051,473,477,321
642708,"Rosario, Amed",2023,29.4,28.0,1.76,1.81,2.11,3.92,-47.2972972972973,42,15,2,17,0.860918351015182,0.8095799927892093,0.05133835822597266,94.95495495495496,47.65765765765766,76.3963963963964,0.43082100300788273,159,37,22,12.93,20.921320754716984,7.991446540880504,11.95943396226415,0.22693710691823898,1.326194968553459,2.040729559748428,0.5945945945945946,0.6326771559292268,-2.1068725140841886,1.2007058658424135,0.8996845863972517,0.28074920905721745,0.5455591390052247,-0.8881123476836942,0.07808814144523124,0.6551467268371888,1.8355805222916581,-0.0344098214742701,-0.00046042580373036046,272,246,112
642708,"Rosario, Amed",2024,29.0,28.0,1.78,1.83,2.12,3.95,-57.129455909943715,4,13,5,18,0.7365305966232176,0.8016287104786732,-0.06509811385545561,91.46341463414635,34.33395872420263,68.57410881801125,-1.7749620596421283,170,13,7,11.730058823529411,17.995941176470588,6.265941176470588,10.405235294117647,0.3174941176470588,1.3261176470588236,2.044335294117647,0.5384615384615384,-0.7983781941430277,-2.5635074433706064,-0.44159111602032697,-1.2952505423862803,-1.8458234595198608,0.5455591390052247,-1.3451471988403347,-1.1821235534808097,-0.9871502550255516,-4.128224256931693,-1.3279332533366357,-1.021063895498165,489,487,466
642715,"Adames, Willy",2024,27.4,27.4,1.8,1.83,2.17,4.0,-14.446529080675418,0,21,4,25,0.8313401240778001,0.7836254013005766,0.04771472277722355,48.78048780487805,34.33395872420263,54.78424015009381,0.3959338744308236,198,25,15,13.378131313131313,19.72308080808081,6.3449494949494945,12.297676767676768,0.24896969696969698,1.3323737373737374,2.031181818181818,0.6,0.5881410857190491,-0.581184329771627,-0.36639278534209613,0.36565518886280896,0.743558707016139,-0.4790528820598239,-1.3451471988403347,0.4214159249442266,0.11266009671772775,1.2218739925966757,0.140468413448332,0.3334022764438278,203,102,149
642715,"Adames, Willy",2025,28.0,28.0,1.81,1.82,2.19,4.01,-28.051001821493628,0,12,4,16,0.759057320111143,0.7877888009803549,-0.028731480869211845,64.57194899817851,36.520947176684885,49.81785063752277,-1.3263961033185487,126,6,4,12.193095238095237,17.919761904761902,5.726111111111111,11.012142857142857,0.3222857142857143,1.3367619047619046,2.029968253968254,0.6666666666666666,-0.3514163121076211,-1.2130168390633407,-0.9553891634473308,-1.4113900185074688,-1.015406433476911,0.5455591390052247,-1.1166297732620145,-0.740708383566061,-1.5009483024525556,-3.9277447544369353,-0.8395158956693014,-0.6396878355274065,464,454,462
642731,"Estrada, Thairo",2023,28.1,28.0,1.78,1.8,2.16,3.96,-16.036036036036045,0,23,7,30,0.7697201063524002,0.7887846157408855,-0.019064509388485362,70.54054054054055,54.5045045045045,67.65765765765765,0.44607220148208054,148,22,12,13.271689189189189,20.17864864864865,6.907635135135135,12.21689189189189,0.23831081081081082,1.3257364864864865,2.0274324324324327,0.5454545454545454,-0.23260498942502605,-0.6550057991718249,0.16915868130338835,0.6240069550656894,0.6330227038657877,0.5455591390052247,-0.659594922105374,0.28831813945048157,-0.37640045770183633,0.8806292012296407,-0.12136438495332061,-0.06650083248287252,302,275,175
643217,"Benintendi, Andrew",2023,27.3,27.3,1.79,1.75,2.22,3.97,37.92792792792793,0,13,2,15,0.8470101861167002,0.7832334161678483,0.06377676994885195,46.666666666666664,84.5945945945946,65.4054054054054,1.727350214164185,151,40,23,14.05317880794702,21.267086092715232,7.2136423841059605,13.163907284768213,0.2057019867549669,1.3321523178807948,2.0342847682119207,0.575,0.7855506956735403,1.8512425069737268,0.46040946022215995,1.4143847828280047,1.9288010959643291,-0.6498215522373278,0.48299220578622754,1.3437394922426558,1.1102310124594879,4.4534168912518215,1.1736244547535946,0.9909761664085974,5,11,25
643393,"Kemp, Tony",2023,26.2,26.2,1.83,1.76,2.34,4.1,58.82882882882883,0,15,4,19,0.7891751550972502,0.7846148304842511,0.004560324612999156,20.09009009009009,78.91891891891892,33.33333333333334,0.3619218539288437,170,25,10,13.611529411764707,18.98935294117647,5.377882352941176,12.519764705882354,0.2637529411764706,1.3309470588235295,2.035594117647059,0.4,0.05775459024988761,2.821943019537613,-1.2868254199413052,0.007336580886647785,1.04743629299546,-2.528276924189915,0.25447478020790726,0.6472391511551199,1.2414515042486096,2.2962243781307174,0.7645671820783746,0.9478011510005754,33,13,95
643396,"Kiner-Falefa, Isiah",2023,27.7,27.7,1.81,1.82,2.21,4.03,-16.66666666666667,0,14,5,19,0.7475084884305835,0.7853189249511643,-0.037810436520580804,58.28828828828829,41.62162162162162,47.83783783783784,-0.6541464400677965,138,17,9,12.507608695652173,18.312173913043477,5.8047826086956515,11.472463768115942,0.2878478260869565,1.3273115942028986,2.04318115942029,0.5294117647058824,-0.46300066214593344,-0.6842941767060798,-0.880511411278825,-0.5766790451635021,-0.3855603989173252,0.0332531284727004,-1.1166297732620145,-0.3792666661950288,-0.9137645397515255,-1.876003983832353,-0.5630870884511382,-0.34080181150721284,426,376,373
643396,"Kiner-Falefa, Isiah",2024,27.8,27.8,1.82,1.83,2.23,4.06,-27.298311444652896,0,11,2,13,0.8300113179074446,0.786055955585494,0.04395536232195063,61.63227016885553,34.33395872420263,39.02439024390244,-1.2798409576400205,162,8,6,12.149567901234567,17.847037037037037,5.697901234567901,11.04358024691358,0.3215432098765432,1.3159506172839506,2.0438395061728394,0.75,0.5419368956040648,-1.1780596408992314,-0.9822386859473536,-1.3933930793654885,-0.972391408932107,0.2040217986502105,-1.3451471988403347,-0.576515262597734,-1.1862604845975642,-3.5520449728951595,-0.49895233841775827,-0.33638596997101256,413,375,448
643396,"Kiner-Falefa, Isiah",2025,27.4,27.4,1.83,1.82,2.25,4.07,-10.291438979963566,0,15,4,19,0.7891751550972502,0.7836254013005766,0.005549753796673662,46.81238615664845,36.520947176684885,35.79234972677595,0.09418305823231217,195,23,10,13.238307692307691,19.395179487179487,6.157282051282052,12.050820512820511,0.2645846153846154,1.3353897435897437,2.045733333333333,0.43478260869565216,0.06991510921360901,-0.38820948578601333,-0.5450104139429416,-0.012821669926498558,0.4057912288914388,-0.4790528820598239,-1.1166297732620145,0.24279829634338113,-0.0659575318831177,0.32701202708182253,-0.09108404531369615,0.12773504672158145,291,195,215
643446,"McNeil, Jeff",2023,27.4,27.4,1.79,1.78,2.22,4.0,18.108108108108105,1,10,0,10,0.929346914822267,0.7836254013005766,0.14572151352169038,49.81981981981982,67.92792792792793,58.648648648648646,-0.47152480744994896,193,16,7,12.865699481865285,18.663730569948186,5.797979274611399,11.720673575129535,0.28782383419689117,1.3225647668393783,2.0349067357512953,0.4375,1.792687562704345,0.9307506416114205,-0.8869866707961969,-0.5760975259427754,-0.04594088792045779,-0.4790528820598239,-0.20256007094873335,-0.09917796050987415,-0.407933788736373,-1.029972202599606,0.6888291094466141,0.5547151438281528,41,53,317
645277,"Albies, Ozzie",2023,27.6,27.6,1.75,1.72,2.18,3.9,40.36036036036036,1,13,1,14,0.8915896695965265,0.784668155692235,0.1069215139042915,54.68468468468468,95.04504504504504,81.44144144144144,-1.3748958083699818,2960,240,104,12.607864864864865,18.39137837837838,5.782837837837838,11.398027027027029,0.29698918918918915,1.3280513513513514,2.0431297297297295,0.43333333333333335,1.3158185366791535,1.9642119631772823,-0.9013979478789482,-0.7982488478388723,-0.48741040199731117,-0.13751554170480365,1.1685444825211884,-0.3046318810609787,-0.7638824061741446,-2.049541656010328,0.6946896385518039,0.37041451864312414,40,93,386
645277,"Albies, Ozzie",2025,27.2,27.2,1.77,1.76,2.21,3.97,32.87795992714025,0,14,3,17,0.8154638055606366,0.78292769241052,0.03253611315011662,43.169398907103826,76.04735883424408,60.38251366120219,-0.3239847754964302,2768,328,128,13.019306358381504,18.897890173410406,5.878092485549133,11.756878612716763,0.28376589595375723,1.3236734104046242,2.0333468208092484,0.3902439024390244,0.4015893109595131,1.6167068498727197,-0.810736728463872,-0.47774057788757435,0.003597594498668745,-0.820590222414838,0.25447478020790726,0.16811462529080046,0.009853493950966019,-0.46428948943793946,0.4167376748162801,0.36248171079227937,113,97,281
645302,"Robles, Victor",2024,27.8,27.8,1.75,1.79,2.14,3.93,-1.7823639774859217,23,34,2,36,0.9253708224959514,0.786055955585494,0.13931486691045736,61.63227016885553,59.849906191369605,74.67166979362102,0.6396264094979018,103,19,11,13.545339805825243,20.299514563106793,6.755728155339806,12.359029126213592,0.2404757281553398,1.3317184466019418,2.037106796116505,0.5789473684210527,1.713947063742683,0.006977473164333949,0.024577053458337838,0.571533346538027,0.827505664050112,0.2040217986502105,-0.4310774965270536,0.43030047680795747,-0.17944474519187267,1.2195942653962666,0.7350152097460766,0.5836868063319026,35,48,150
647304,"Naylor, Josh",2023,25.8,25.8,1.87,1.83,2.33,4.16,23.24324324324325,0,10,3,13,0.7744557623518892,0.7877050042249518,-0.013249241873062645,12.702702702702704,35.94594594594595,21.08108108108108,2.0,128,19,8,14.5075,20.873046875,6.3653125,13.764765625,0.202109375,1.3363515625,2.0371953125,0.42105263157894735,-0.16113279912861095,1.1692417158189274,-0.3470117376641961,1.501463073968504,2.750941115906144,-3.211351604899943,-1.3451471988403347,1.9691381203689287,2.864339867235747,7.116744057110395,0.7696701878425506,1.326822082776173,32,5,3
647304,"Naylor, Josh",2025,24.4,24.4,1.92,1.87,2.44,4.31,11.020036429872501,0,30,2,32,0.9173028033063244,0.8093895456178393,0.10791325768848514,1.912568306010929,12.93260473588343,5.282331511839715,2.0,172,21,2,14.885232558139537,20.18947674418605,5.304883720930233,13.964767441860465,0.22211627906976744,1.3270058139534884,2.0495872093023255,0.09523809523809523,1.3280075030992173,0.6015593381467791,-1.3563038669542353,1.0165325731987924,3.0245987930861435,-5.602112987385055,-2.259216901153616,2.2971444953573448,4.2458091204308195,8.286940486715755,1.095965666576032,2.10051160099595,10,1,1
647304,"Naylor, Josh",2026,24.5,24.5,1.88,1.84,2.34,4.18,21.625344352617084,0,12,2,14,0.8389580906491582,0.8072799508639594,0.03167813978519873,1.9283746556473829,23.553719008264466,17.493112947658403,2.0,141,15,6,14.78659574468085,20.15950354609929,5.373049645390071,14.020709219858157,0.2223758865248227,1.3327801418439715,2.0445602836879435,0.4,0.3910444417090382,1.0941016398071959,-1.291425081692064,1.010240166700291,3.1011425828600543,-5.431344317207544,-1.5736646244186552,2.2665019588853395,4.13991923551548,8.251301985075825,0.8993826931125646,1.8996094086719102,18,2,2
650333,"Arraez, Luis",2024,26.7,26.7,1.82,1.77,2.27,4.04,41.36960600375234,0,9,3,12,0.7611884542549414,0.7826929942548819,-0.02150453999994051,30.206378986866795,71.57598499061913,44.18386491557224,1.6473939976033294,205,40,27,14.197073170731707,20.763365853658534,6.566390243902439,13.277024390243902,0.20938048780487806,1.3196585365853657,2.0460243902439026,0.675,-0.2625940366577609,2.011084357242422,-0.15563048858666825,1.3252246933911356,2.083576511606673,-1.6744335733023765,0.025957354629586944,1.3008274738388805,1.5188030847157084,4.927604289713517,0.8121204023572887,0.9455416537818353,29,14,19
650333,"Arraez, Luis",2025,26.5,26.5,1.83,1.79,2.26,4.05,30.145719489981786,0,11,4,15,0.7470101861167002,0.7832029446204287,-0.036192758503728495,24.772313296903462,54.91803278688525,39.98178506375227,-0.21173380254439425,240,29,8,13.155791666666666,18.452958333333335,5.2973333333333334,12.025541666666667,0.2842458333333333,1.3274374999999998,2.040458333333333,0.27586206896551724,-0.4431186892612533,1.4898134109069772,-1.3634901551096028,-0.4893733758959189,0.3712027915020032,-2.0159709136573905,-0.4310774965270536,0.28401045078429576,0.6524807585477876,0.5343101741538718,0.10181977546234319,0.42299323325698707,217,72,201
650402,"Torres, Gleyber",2023,26.4,26.4,1.87,1.87,2.29,4.16,-8.828828828828822,0,13,6,19,0.7058418217639169,0.7835873118663028,-0.07774549010238596,24.684684684684687,15.855855855855864,21.08108108108108,-0.5944003521987352,149,5,1,13.009194630872482,17.93026845637584,4.920805369127517,11.759664429530202,0.30400671140939595,1.3264228187919462,2.0229530201342283,0.2,-0.9538199996100387,-0.32028148449462196,-1.7218609558944524,-0.9683406597724223,0.007409360662506568,-2.1867395838349006,-2.259216901153616,0.021160971733622747,0.4648786279404482,-0.4960526711694677,-0.6589426650905833,0.03383655976416594,440,229,285
650489,"Castro, Willi",2023,28.6,28.0,1.77,1.82,2.13,3.95,-40.090090090090094,0,33,5,38,0.8590745051705583,0.7950576101745424,0.06401689499601593,81.71171171171171,41.62162162162162,69.81981981981981,-0.35626397106142593,2192,368,240,12.85029197080292,19.93675182481752,7.086094890510949,11.769598540145985,0.25558759124087593,1.3323467153284672,2.046682481751825,0.6521739130434783,0.7885019379027797,-1.7721481994069868,0.3390126404290905,0.20524962227575821,0.021001965362997418,0.5455591390052247,-1.1166297732620145,-0.019434510094692492,-0.20654649857613416,0.019705089062621473,-0.12086227370779593,-0.057787657058206786,301,269,237
